idFactura,idC,fecha
84525,6,2023-01-16
84526,10,2023-10-07
84527,4,2023-09-13
84528,2,2023-04-09
84529,5,2022-12-12
84530,7,2023-04-21
84531,10,2023-11-10
84532,1,2023-10-04
84533,8,2023-05-21
84534,4,2023-05-11
84535,1,2022-12-15
84536,1,2023-03-07
84537,8,2023-11-06
84538,4,2023-03-14
84539,7,2023-09-29
84540,1,2023-01-05
84541,9,2023-03-14
84542,9,2023-02-28
84543,3,2023-08-28
84544,4,2022-12-15
84545,7,2023-06-21
84546,9,2023-03-29
84547,8,2023-08-05
84548,2,2023-03-18
84549,4,2023-02-14
84550,6,2023-05-04
84551,5,2023-05-18
84552,6,2023-08-22
84553,2,2023-01-29
84554,9,2023-05-01
84555,10,2023-03-08
84556,10,2023-06-29
84557,7,2023-08-09
84558,1,2023-02-12
84559,6,2023-08-11
84560,6,2023-02-08
84561,8,2023-07-17
84562,1,2023-08-19
84563,1,2023-06-02
84564,3,2022-11-26
84565,8,2023-03-20
84566,6,2023-06-26
84567,2,2022-11-29
84568,3,2023-04-14
84569,10,2023-05-22
84570,5,2023-03-20
84571,4,2023-07-03
84572,2,2023-10-07
84573,10,2023-06-07
84574,1,2023-04-07
84575,2,2023-02-18
84576,10,2023-04-23
84577,6,2022-12-14
84578,4,2023-03-31
84579,7,2022-12-09
84580,7,2023-06-04
84581,1,2023-01-16
84582,6,2023-11-11
84583,1,2023-10-15
84584,3,2023-01-08
84585,9,2023-03-11
84586,2,2022-11-24
84587,9,2023-03-14
84588,1,2023-01-05
84589,8,2023-05-08
84590,8,2023-04-24
84591,3,2023-03-31
84592,9,2023-08-17
84593,9,2023-04-29
84594,2,2023-03-30
84595,6,2023-09-25
84596,8,2023-02-18
84597,2,2023-02-12
84598,8,2023-01-16
84599,9,2023-05-20
84600,4,2023-04-23
84601,3,2023-10-24
84602,10,2023-07-04
84603,1,2023-05-14
84604,7,2023-09-04
84605,9,2023-03-03
84606,4,2023-06-24
84607,8,2023-06-24
84608,7,2023-11-10
84609,7,2023-03-27
84610,2,2023-10-01
84611,5,2023-10-11
84612,1,2023-03-06
84613,1,2023-08-31
84614,5,2023-06-20
84615,9,2023-01-21
84616,4,2022-11-29
84617,4,2023-03-02
84618,10,2023-10-27
84619,7,2023-03-01
84620,7,2022-12-28
84621,8,2023-03-20
84622,10,2023-10-29
84623,1,2023-09-24
84624,9,2023-11-16
84625,9,2022-12-18
84626,3,2023-03-02
84627,3,2022-11-28
84628,10,2023-06-22
84629,7,2023-09-11
84630,6,2023-08-29
84631,2,2023-10-12
84632,2,2023-01-30
84633,3,2023-01-13
84634,8,2023-08-02
84635,2,2023-06-21
84636,8,2023-01-16
84637,9,2023-05-19
84638,4,2023-01-16
84639,2,2023-07-06
84640,10,2023-08-26
84641,5,2022-12-04
84642,1,2023-07-19
84643,9,2023-11-06
84644,4,2023-03-25
84645,10,2023-05-26
84646,2,2023-06-14
84647,1,2023-05-12
84648,9,2023-02-11
84649,7,2023-08-26
84650,3,2023-04-30
84651,1,2023-04-25
84652,2,2022-12-10
84653,2,2023-06-17
84654,7,2022-11-24
84655,4,2023-11-02
84656,4,2023-09-19
84657,1,2023-01-14
84658,5,2023-03-07
84659,10,2023-02-25
84660,4,2023-07-08
84661,9,2023-06-10
84662,4,2023-01-07
84663,9,2023-04-19
84664,7,2023-04-30
84665,8,2023-06-10
84666,3,2023-06-28
84667,7,2023-04-02
84668,5,2023-01-17
84669,1,2023-02-15
84670,1,2023-07-17
84671,9,2023-08-22
84672,4,2023-08-01
84673,10,2023-07-22
84674,1,2023-05-20
84675,7,2023-01-02
84676,2,2023-07-28
84677,7,2023-03-23
84678,8,2022-11-26
84679,9,2023-06-20
84680,4,2023-06-27
84681,1,2023-09-12
84682,10,2023-03-07
84683,4,2023-09-07
84684,1,2023-10-02
84685,10,2023-11-20
84686,6,2022-12-25
84687,10,2023-04-02
84688,3,2023-05-23
84689,1,2023-05-31
84690,6,2022-11-28
84691,8,2023-05-01
84692,2,2023-02-13
84693,8,2023-03-08
84694,1,2023-02-15
84695,3,2022-12-08
84696,2,2022-12-26
84697,4,2023-07-14
84698,2,2023-04-30
84699,4,2023-08-24
84700,2,2022-12-17
84701,3,2023-10-31
84702,1,2023-05-05
84703,3,2023-10-16
84704,9,2023-08-06
84705,9,2023-03-16
84706,6,2023-08-30
84707,1,2023-03-27
84708,2,2023-11-17
84709,7,2023-02-12
84710,5,2023-02-06
84711,8,2023-05-25
84712,5,2023-07-20
84713,5,2023-02-02
84714,10,2023-04-09
84715,2,2023-01-06
84716,9,2023-01-12
84717,10,2023-05-19
84718,3,2023-09-25
84719,9,2023-05-28
84720,7,2023-09-23
84721,3,2023-09-20
84722,5,2022-12-09
84723,1,2023-10-09
84724,6,2023-09-30
84725,8,2023-02-04
84726,6,2023-07-26
84727,2,2023-07-02
84728,7,2022-12-28
84729,3,2023-06-10
84730,2,2023-07-11
84731,3,2022-12-16
84732,6,2023-10-23
84733,7,2023-05-17
84734,1,2023-01-04
84735,7,2022-11-26
84736,6,2023-08-13
84737,5,2023-10-03
84738,4,2023-07-25
84739,7,2023-09-24
84740,2,2023-11-08
84741,7,2023-06-30
84742,3,2023-08-21
84743,9,2023-01-16
84744,10,2023-09-10
84745,3,2023-11-10
84746,6,2023-04-09
84747,2,2022-12-04
84748,8,2023-08-16
84749,9,2023-08-17
84750,6,2023-03-10
84751,7,2023-02-01
84752,10,2023-03-03
84753,8,2022-12-27
84754,4,2023-07-13
84755,1,2023-02-02
84756,2,2023-03-19
84757,2,2023-06-21
84758,10,2023-06-29
84759,8,2023-08-15
84760,1,2023-08-05
84761,4,2023-07-24
84762,1,2023-06-02
84763,7,2023-05-13
84764,4,2023-07-24
84765,9,2023-08-08
84766,5,2023-11-03
84767,3,2023-06-16
84768,4,2022-12-10
84769,1,2023-06-26
84770,3,2023-03-25
84771,3,2023-08-17
84772,5,2023-01-24
84773,10,2023-10-15
84774,7,2023-10-26
84775,2,2023-05-17
84776,8,2022-12-30
84777,6,2023-04-13
84778,7,2023-05-08
84779,1,2023-07-13
84780,4,2023-10-26
84781,9,2023-10-30
84782,10,2023-08-03
84783,6,2023-10-19
84784,4,2022-12-13
84785,2,2023-04-30
84786,9,2022-12-12
84787,3,2023-01-25
84788,8,2023-09-02
84789,8,2023-09-30
84790,5,2023-05-28
84791,1,2023-05-19
84792,9,2023-11-16
84793,1,2023-10-06
84794,2,2023-08-18
84795,3,2023-03-26
84796,2,2023-08-22
84797,9,2023-01-01
84798,1,2023-03-09
84799,6,2023-09-19
84800,10,2023-06-20
84801,8,2023-02-08
84802,5,2023-08-25
84803,1,2023-04-04
84804,4,2023-04-28
84805,9,2023-06-08
84806,2,2023-09-28
84807,10,2023-09-03
84808,7,2023-10-31
84809,10,2023-08-11
84810,3,2022-12-23
84811,10,2023-07-22
84812,8,2023-01-07
84813,6,2023-06-30
84814,3,2023-01-23
84815,4,2022-12-06
84816,8,2023-03-08
84817,6,2023-01-18
84818,4,2023-01-07
84819,3,2023-07-01
84820,8,2023-11-13
84821,6,2023-06-27
84822,5,2023-06-23
84823,1,2023-03-05
84824,2,2023-07-17
84825,4,2023-06-05
84826,4,2022-12-14
84827,6,2023-04-14
84828,5,2023-01-25
84829,2,2023-07-15
84830,3,2023-03-02
84831,8,2023-05-23
84832,2,2023-08-29
84833,5,2023-08-21
84834,1,2022-11-25
84835,4,2023-10-22
84836,5,2023-01-02
84837,9,2022-12-07
84838,6,2023-01-20
84839,4,2023-08-29
84840,7,2023-06-07
84841,5,2023-03-22
84842,9,2022-12-30
84843,1,2022-12-28
84844,4,2022-12-08
84845,7,2023-05-01
84846,9,2023-07-09
84847,9,2022-12-18
84848,1,2023-02-22
84849,3,2023-01-30
84850,9,2022-12-28
84851,3,2023-03-14
84852,6,2023-04-13
84853,1,2023-07-04
84854,6,2022-11-23
84855,4,2023-05-21
84856,3,2023-07-28
84857,10,2023-05-26
84858,10,2023-07-22
84859,4,2023-09-01
84860,1,2023-07-27
84861,7,2023-04-29
84862,8,2023-07-05
84863,10,2023-06-03
84864,7,2023-05-26
84865,9,2023-07-21
84866,3,2023-03-19
84867,6,2023-05-04
84868,8,2023-07-16
84869,8,2023-01-17
84870,1,2023-03-09
84871,9,2023-03-14
84872,9,2023-11-05
84873,4,2022-12-18
84874,3,2023-06-05
84875,6,2023-02-07
84876,2,2023-01-29
84877,8,2023-05-02
84878,4,2023-05-26
84879,10,2023-04-29
84880,8,2023-01-03
84881,8,2023-07-28
84882,8,2023-09-10
84883,8,2023-05-09
84884,7,2022-12-24
84885,9,2023-02-10
84886,10,2023-05-28
84887,8,2023-11-18
84888,6,2023-04-16
84889,1,2022-11-26
84890,3,2023-03-03
84891,6,2023-06-16
84892,9,2023-06-07
84893,6,2023-04-16
84894,2,2023-08-03
84895,10,2023-06-05
84896,8,2023-06-20
84897,6,2023-11-23
84898,5,2023-07-22
84899,10,2023-11-23
84900,2,2023-01-07
84901,8,2023-11-10
84902,1,2023-01-06
84903,3,2022-12-17
84904,4,2022-12-12
84905,1,2023-10-10
84906,2,2023-09-15
84907,10,2023-03-13
84908,8,2023-08-17
84909,2,2023-05-04
84910,10,2023-02-20
84911,10,2023-06-30
84912,9,2023-05-13
84913,4,2022-12-04
84914,1,2023-01-28
84915,10,2023-06-30
84916,4,2023-04-11
84917,3,2023-08-07
84918,3,2023-05-04
84919,6,2023-03-03
84920,1,2023-08-12
84921,7,2023-02-05
84922,8,2023-11-18
84923,5,2023-10-24
84924,10,2023-09-15
84925,7,2023-10-10
84926,8,2023-06-19
84927,1,2022-12-20
84928,1,2023-08-21
84929,5,2023-07-07
84930,6,2023-03-17
84931,10,2023-02-23
84932,6,2023-03-27
84933,5,2023-04-06
84934,6,2023-01-01
84935,2,2023-11-02
84936,7,2023-05-24
84937,7,2023-10-08
84938,1,2023-09-29
84939,5,2023-08-18
84940,5,2023-04-07
84941,4,2023-11-01
84942,5,2023-11-16
84943,10,2023-03-26
84944,4,2023-07-06
84945,7,2023-08-30
84946,2,2023-10-11
84947,3,2023-10-28
84948,1,2023-01-12
84949,1,2023-01-19
84950,1,2023-03-18
84951,9,2023-09-29
84952,2,2023-04-12
84953,2,2022-12-03
84954,7,2023-10-05
84955,10,2023-05-19
84956,7,2023-10-07
84957,6,2023-08-26
84958,3,2023-05-19
84959,9,2023-09-13
84960,9,2023-05-10
84961,4,2023-10-08
84962,3,2023-06-21
84963,6,2023-07-11
84964,8,2023-11-11
84965,1,2023-02-05
84966,9,2023-09-25
84967,5,2023-02-09
84968,4,2022-11-24
84969,3,2023-04-28
84970,6,2023-11-07
84971,1,2023-03-14
84972,5,2022-12-01
84973,6,2023-05-04
84974,7,2023-03-20
84975,8,2023-01-13
84976,6,2023-05-25
84977,4,2023-02-06
84978,10,2022-12-10
84979,7,2023-02-22
84980,9,2022-12-27
84981,7,2023-06-30
84982,3,2023-06-25
84983,3,2022-12-13
84984,3,2023-05-11
84985,10,2023-08-19
84986,4,2023-05-07
84987,5,2022-12-22
84988,5,2023-01-15
84989,4,2023-04-04
84990,9,2023-02-12
84991,3,2023-01-12
84992,1,2023-08-10
84993,8,2023-09-06
84994,8,2023-05-17
84995,7,2023-06-18
84996,6,2023-06-22
84997,9,2023-01-09
84998,6,2023-04-02
84999,6,2023-01-11
85000,10,2023-01-29
idFactura,idC,fecha
85001,5,2023-06-25
85002,9,2023-06-27
85003,4,2023-05-26
85004,4,2023-01-03
85005,6,2023-11-14
85006,3,2023-01-27
85007,5,2023-10-19
85008,10,2023-01-21
85009,3,2023-08-25
85010,1,2023-05-06
85011,9,2023-03-27
85012,9,2023-07-16
85013,3,2023-07-27
85014,1,2023-06-19
85015,9,2023-10-13
85016,3,2023-11-04
85017,3,2022-12-21
85018,4,2023-11-23
85019,8,2023-07-04
85020,2,2023-04-21
85021,10,2023-09-29
85022,2,2023-06-08
85023,1,2023-01-18
85024,3,2023-04-29
85025,4,2023-11-19
85026,5,2023-04-06
85027,6,2023-11-02
85028,9,2023-07-10
85029,9,2023-02-10
85030,2,2023-11-12
85031,6,2023-11-05
85032,10,2023-05-14
85033,3,2023-05-13
85034,8,2022-12-15
85035,7,2023-05-10
85036,6,2023-08-27
85037,1,2023-07-27
85038,5,2023-06-23
85039,3,2023-05-26
85040,7,2023-04-27
85041,8,2023-03-19
85042,7,2023-07-07
85043,9,2023-06-21
85044,6,2023-05-03
85045,9,2023-08-27
85046,3,2023-02-17
85047,8,2023-04-07
85048,7,2023-06-27
85049,6,2022-12-03
85050,1,2023-02-24
85051,4,2023-11-07
85052,8,2023-01-24
85053,5,2023-07-31
85054,10,2023-04-16
85055,1,2023-03-20
85056,10,2023-03-29
85057,7,2023-10-05
85058,3,2023-01-22
85059,1,2023-10-27
85060,10,2023-09-28
85061,6,2023-06-30
85062,7,2023-08-21
85063,8,2023-05-16
85064,4,2023-03-11
85065,7,2023-02-17
85066,4,2023-09-25
85067,4,2023-03-12
85068,4,2023-02-17
85069,9,2023-08-29
85070,1,2023-01-12
85071,4,2023-04-28
85072,3,2023-03-09
85073,6,2022-12-20
85074,9,2023-07-12
85075,8,2023-05-15
85076,4,2022-12-22
85077,8,2022-12-09
85078,5,2023-07-19
85079,3,2023-02-23
85080,7,2023-08-03
85081,3,2023-08-05
85082,3,2023-05-18
85083,4,2023-10-30
85084,4,2023-03-16
85085,5,2023-03-03
85086,6,2023-01-08
85087,3,2023-08-13
85088,8,2023-01-10
85089,2,2023-07-29
85090,10,2023-07-07
85091,10,2023-06-05
85092,7,2023-10-28
85093,8,2023-11-06
85094,8,2023-06-14
85095,2,2023-05-07
85096,5,2023-07-26
85097,1,2023-08-08
85098,6,2023-05-23
85099,6,2023-08-07
85100,7,2023-01-12
85101,4,2023-05-22
85102,2,2023-06-02
85103,2,2023-04-02
85104,5,2023-04-13
85105,9,2023-01-21
85106,2,2022-12-07
85107,2,2023-04-02
85108,1,2023-04-11
85109,6,2022-12-06
85110,8,2023-08-25
85111,2,2023-10-22
85112,10,2023-01-28
85113,3,2023-11-05
85114,5,2023-07-21
85115,7,2023-11-21
85116,8,2023-01-14
85117,9,2023-11-15
85118,7,2023-05-03
85119,2,2023-02-12
85120,5,2023-04-18
85121,5,2023-02-07
85122,2,2023-09-20
85123,7,2023-07-23
85124,6,2023-02-15
85125,1,2023-09-16
85126,1,2022-11-27
85127,3,2023-07-31
85128,8,2023-03-20
85129,4,2023-05-20
85130,4,2023-02-02
85131,3,2023-10-21
85132,1,2022-11-27
85133,2,2023-10-28
85134,9,2022-12-22
85135,5,2023-07-12
85136,4,2023-10-01
85137,10,2023-06-24
85138,9,2023-07-05
85139,5,2023-01-07
85140,9,2022-12-06
85141,2,2023-04-02
85142,7,2022-12-07
85143,7,2023-11-11
85144,7,2023-08-19
85145,10,2023-11-19
85146,7,2023-11-17
85147,2,2023-05-12
85148,5,2023-07-06
85149,9,2023-03-05
85150,2,2023-06-16
85151,2,2023-10-29
85152,8,2022-12-28
85153,3,2023-07-09
85154,9,2023-10-12
85155,10,2023-08-13
85156,8,2023-06-25
85157,3,2023-03-16
85158,5,2023-03-30
85159,3,2023-10-14
85160,9,2022-12-02
85161,9,2022-12-17
85162,1,2023-05-24
85163,4,2022-12-07
85164,10,2023-04-30
85165,10,2023-10-05
85166,2,2023-10-24
85167,4,2023-07-31
85168,7,2023-01-09
85169,6,2023-07-19
85170,5,2023-10-05
85171,2,2023-11-02
85172,6,2023-09-20
85173,5,2023-04-23
85174,6,2023-05-10
85175,8,2023-07-24
85176,1,2023-01-15
85177,10,2023-05-22
85178,9,2023-03-11
85179,8,2023-09-06
85180,9,2023-02-08
85181,10,2023-02-21
85182,8,2023-01-05
85183,3,2023-10-10
85184,3,2023-08-18
85185,4,2023-05-16
85186,6,2023-05-31
85187,5,2023-01-02
85188,3,2023-04-20
85189,4,2023-01-31
85190,7,2023-02-01
85191,2,2023-10-22
85192,2,2023-03-20
85193,8,2022-12-02
85194,8,2023-07-24
85195,3,2023-07-11
85196,2,2023-11-10
85197,3,2023-10-12
85198,7,2023-06-10
85199,3,2023-08-18
85200,5,2023-02-27
85201,2,2022-12-31
85202,4,2023-03-29
85203,4,2023-07-24
85204,9,2023-08-10
85205,4,2023-03-21
85206,7,2023-01-26
85207,6,2023-05-04
85208,7,2023-02-08
85209,10,2023-09-17
85210,7,2023-10-19
85211,2,2023-02-14
85212,8,2023-05-14
85213,1,2023-06-08
85214,5,2023-11-05
85215,4,2022-12-26
85216,2,2023-07-17
85217,7,2023-01-11
85218,5,2023-08-06
85219,9,2023-09-09
85220,10,2023-10-12
85221,4,2023-05-24
85222,8,2023-11-14
85223,10,2023-02-28
85224,9,2023-03-22
85225,6,2023-08-16
85226,9,2023-05-05
85227,1,2023-07-30
85228,4,2023-04-16
85229,6,2023-06-27
85230,8,2022-12-07
85231,7,2023-04-29
85232,3,2023-01-23
85233,3,2023-02-25
85234,6,2022-12-29
85235,8,2023-01-09
85236,9,2023-07-29
85237,4,2023-02-28
85238,3,2023-09-14
85239,1,2023-05-18
85240,9,2023-08-02
85241,10,2023-09-16
85242,5,2023-09-30
85243,6,2022-12-15
85244,4,2023-06-13
85245,10,2023-10-12
85246,1,2023-10-15
85247,2,2023-03-16
85248,6,2022-11-27
85249,7,2023-08-24
85250,9,2023-02-06
85251,5,2023-05-10
85252,10,2023-08-22
85253,8,2023-06-12
85254,4,2022-12-13
85255,8,2023-07-02
85256,10,2022-12-30
85257,4,2023-05-27
85258,4,2023-01-14
85259,1,2023-08-21
85260,10,2023-01-29
85261,3,2023-05-25
85262,5,2023-01-11
85263,2,2023-03-26
85264,7,2023-03-20
85265,2,2023-05-22
85266,7,2023-03-28
85267,7,2023-04-04
85268,3,2023-06-11
85269,10,2023-11-23
85270,6,2023-01-24
85271,7,2023-01-01
85272,6,2023-11-06
85273,5,2023-07-04
85274,5,2022-12-06
85275,10,2023-04-06
85276,5,2023-02-06
85277,2,2023-10-28
85278,9,2023-04-09
85279,1,2023-08-14
85280,6,2022-12-19
85281,10,2023-10-21
85282,4,2023-08-02
85283,3,2023-08-09
85284,7,2023-02-21
85285,2,2023-03-09
85286,10,2023-08-19
85287,10,2023-06-27
85288,6,2023-02-26
85289,3,2023-03-29
85290,9,2023-10-30
85291,1,2023-07-06
85292,4,2023-04-25
85293,2,2023-08-21
85294,5,2023-08-28
85295,2,2023-05-30
85296,10,2023-10-13
85297,6,2023-01-11
85298,6,2022-11-24
85299,3,2022-12-25
85300,3,2023-10-29
85301,5,2023-10-16
85302,6,2023-01-17
85303,4,2023-10-15
85304,10,2023-01-11
85305,7,2023-07-29
85306,8,2022-12-31
85307,8,2023-04-01
85308,9,2023-06-15
85309,4,2023-04-11
85310,3,2023-04-26
85311,7,2023-04-02
85312,6,2023-08-17
85313,7,2023-01-15
85314,8,2023-09-08
85315,8,2022-12-02
85316,10,2023-02-22
85317,2,2023-06-05
85318,10,2023-08-16
85319,10,2023-08-20
85320,7,2023-02-18
85321,7,2022-12-27
85322,3,2023-07-21
85323,1,2023-11-08
85324,7,2023-01-27
85325,6,2023-04-16
85326,6,2023-11-20
85327,7,2023-01-19
85328,6,2023-02-09
85329,7,2023-01-29
85330,2,2023-03-18
85331,5,2023-10-13
85332,9,2023-07-04
85333,7,2023-02-24
85334,7,2023-02-07
85335,10,2023-09-24
85336,5,2023-02-05
85337,1,2023-06-09
85338,2,2023-09-24
85339,7,2023-02-17
85340,2,2023-10-31
85341,8,2023-05-27
85342,2,2023-01-17
85343,8,2023-09-15
85344,4,2023-01-29
85345,3,2023-07-16
85346,2,2023-01-05
85347,6,2022-12-19
85348,10,2023-09-18
85349,2,2023-06-10
85350,10,2023-03-13
85351,1,2023-02-19
85352,3,2023-07-29
85353,6,2023-11-03
85354,1,2023-03-02
85355,1,2023-11-19
85356,6,2023-10-17
85357,5,2023-10-03
85358,9,2023-08-11
85359,4,2023-10-19
85360,1,2023-11-11
85361,8,2023-05-07
85362,7,2023-08-01
85363,1,2023-04-21
85364,2,2023-08-16
85365,3,2023-11-17
85366,6,2023-04-22
85367,8,2023-08-24
85368,4,2023-02-06
85369,2,2023-03-31
85370,7,2023-08-15
85371,2,2022-12-29
85372,10,2023-06-30
85373,9,2023-04-27
85374,2,2023-10-03
85375,3,2023-07-04
85376,5,2023-09-10
85377,2,2022-11-24
85378,9,2023-03-25
85379,8,2023-02-15
85380,2,2022-12-10
85381,10,2023-04-09
85382,5,2023-05-22
85383,9,2023-08-21
85384,10,2023-08-30
85385,10,2023-06-03
85386,1,2023-01-13
85387,3,2022-12-16
85388,10,2023-11-17
85389,6,2023-09-17
85390,7,2023-09-04
85391,5,2022-12-18
85392,4,2023-03-31
85393,3,2023-02-18
85394,6,2023-02-02
85395,2,2023-02-23
85396,10,2023-01-12
85397,7,2023-04-08
85398,4,2023-04-29
85399,4,2023-10-31
85400,1,2023-10-03
85401,6,2023-08-28
85402,10,2023-05-25
85403,4,2023-02-07
85404,3,2023-09-10
85405,1,2023-07-04
85406,2,2023-05-08
85407,10,2022-12-11
85408,9,2023-06-01
85409,1,2023-04-25
85410,9,2023-11-20
85411,3,2022-11-26
85412,7,2023-05-16
85413,1,2023-04-18
85414,10,2023-02-18
85415,3,2022-12-01
85416,2,2023-04-12
85417,5,2023-06-04
85418,2,2023-02-07
85419,8,2023-08-26
85420,7,2023-05-20
85421,9,2023-02-19
85422,8,2022-12-30
85423,4,2023-05-06
85424,6,2023-10-05
85425,7,2023-05-09
85426,3,2023-07-28
85427,4,2023-01-02
85428,1,2023-01-04
85429,5,2022-12-13
85430,7,2023-04-15
85431,6,2023-01-31
85432,9,2023-07-10
85433,9,2023-08-18
85434,7,2023-10-30
85435,5,2023-06-07
85436,2,2023-06-07
85437,9,2023-06-03
85438,5,2023-01-09
85439,1,2023-04-12
85440,6,2023-09-07
85441,2,2023-07-27
85442,10,2023-07-21
85443,4,2023-06-20
85444,6,2022-12-14
85445,10,2023-03-23
85446,2,2023-04-13
85447,7,2023-02-12
85448,10,2023-06-03
85449,3,2023-01-15
85450,6,2023-09-02
85451,4,2023-06-16
85452,10,2023-03-28
85453,8,2023-01-15
85454,3,2023-09-18
85455,7,2023-02-03
85456,5,2023-07-07
85457,1,2023-03-10
85458,4,2023-03-11
85459,8,2023-07-17
85460,1,2023-02-19
85461,6,2023-07-10
85462,2,2022-11-25
85463,9,2023-02-08
85464,9,2023-07-13
85465,8,2023-01-27
85466,1,2023-06-01
85467,9,2023-06-01
85468,2,2023-11-20
85469,6,2023-07-16
85470,8,2023-06-14
85471,10,2023-10-06
85472,6,2023-03-13
85473,4,2023-09-07
85474,4,2023-02-16
85475,4,2023-08-20
85476,4,2023-10-06
85477,6,2023-07-15
85478,5,2023-03-16
85479,6,2023-01-14
85480,3,2022-12-10
85481,6,2023-05-13
85482,6,2023-07-12
85483,8,2023-01-14
85484,3,2023-05-10
85485,5,2023-05-04
85486,6,2023-11-23
85487,2,2023-01-26
85488,6,2023-08-09
85489,8,2023-10-22
85490,3,2023-09-29
85491,10,2023-07-01
85492,8,2023-09-20
85493,7,2023-03-24
85494,1,2023-04-18
85495,2,2023-01-18
85496,3,2023-10-15
85497,1,2022-12-11
85498,7,2023-08-13
85499,1,2023-01-09
85500,1,2023-02-22
idFactura,idC,fecha
85501,4,2023-05-15
85502,3,2023-09-22
85503,8,2023-07-15
85504,10,2023-04-05
85505,3,2023-02-14
85506,4,2023-09-02
85507,5,2023-10-05
85508,3,2022-11-23
85509,5,2023-07-20
85510,9,2023-09-19
85511,9,2023-02-06
85512,8,2023-07-05
85513,4,2023-04-10
85514,3,2023-10-25
85515,9,2023-03-07
85516,5,2023-07-19
85517,3,2023-01-07
85518,5,2023-03-16
85519,4,2023-05-19
85520,7,2023-02-02
85521,10,2023-07-25
85522,3,2022-12-01
85523,9,2022-11-24
85524,4,2023-02-24
85525,10,2023-04-06
85526,10,2023-02-03
85527,5,2023-07-19
85528,1,2023-05-04
85529,9,2023-09-29
85530,1,2023-10-21
85531,5,2022-11-27
85532,5,2023-05-28
85533,9,2022-12-03
85534,8,2023-09-11
85535,5,2022-12-09
85536,5,2023-10-09
85537,1,2023-07-05
85538,1,2023-03-19
85539,1,2023-11-22
85540,5,2023-04-26
85541,2,2023-05-19
85542,7,2023-03-06
85543,1,2023-02-15
85544,6,2023-06-11
85545,8,2023-10-06
85546,1,2022-12-20
85547,8,2023-03-15
85548,4,2023-11-12
85549,7,2022-12-18
85550,2,2023-11-14
85551,1,2023-09-19
85552,8,2022-12-28
85553,4,2023-07-07
85554,7,2023-11-08
85555,5,2022-12-07
85556,9,2023-10-05
85557,9,2022-12-05
85558,5,2023-07-31
85559,7,2023-03-11
85560,7,2023-05-05
85561,10,2022-12-28
85562,1,2023-05-02
85563,3,2023-05-27
85564,2,2023-09-17
85565,5,2023-10-29
85566,5,2023-10-04
85567,7,2023-09-20
85568,3,2022-11-23
85569,8,2022-11-24
85570,7,2023-05-27
85571,9,2023-10-26
85572,5,2023-02-07
85573,3,2022-12-21
85574,5,2023-09-11
85575,1,2023-06-09
85576,6,2023-07-26
85577,7,2023-05-24
85578,4,2023-08-12
85579,5,2023-09-17
85580,4,2023-09-03
85581,10,2023-09-03
85582,4,2023-10-16
85583,1,2023-08-16
85584,4,2022-12-13
85585,7,2023-06-03
85586,5,2023-01-29
85587,10,2023-07-12
85588,6,2023-02-18
85589,6,2023-06-05
85590,6,2023-05-29
85591,2,2023-10-17
85592,1,2023-10-25
85593,9,2023-02-27
85594,7,2023-02-12
85595,8,2023-06-09
85596,4,2023-07-30
85597,7,2023-11-11
85598,3,2023-06-22
85599,10,2023-01-13
85600,8,2022-12-30
85601,8,2023-10-25
85602,8,2023-06-04
85603,8,2023-08-19
85604,2,2022-12-20
85605,9,2023-07-30
85606,5,2023-02-05
85607,2,2023-01-02
85608,7,2023-01-27
85609,10,2022-12-28
85610,1,2023-07-08
85611,7,2023-02-24
85612,10,2023-03-18
85613,9,2023-09-01
85614,5,2023-02-20
85615,8,2023-11-03
85616,10,2023-02-13
85617,7,2023-09-25
85618,4,2023-03-10
85619,3,2023-07-13
85620,10,2022-12-02
85621,9,2023-04-10
85622,4,2023-09-03
85623,7,2023-01-03
85624,1,2023-10-27
85625,10,2023-08-29
85626,5,2023-11-02
85627,7,2023-03-20
85628,9,2023-07-25
85629,5,2023-05-16
85630,6,2023-01-12
85631,6,2023-05-22
85632,3,2023-08-19
85633,8,2023-01-03
85634,9,2023-03-02
85635,8,2023-04-04
85636,10,2022-11-24
85637,4,2023-04-12
85638,8,2023-04-13
85639,8,2023-10-31
85640,1,2023-08-31
85641,4,2023-09-21
85642,2,2023-10-03
85643,10,2023-06-12
85644,4,2023-08-19
85645,3,2023-08-29
85646,7,2023-03-06
85647,8,2023-09-24
85648,5,2023-01-08
85649,1,2023-05-14
85650,6,2023-06-09
85651,3,2023-04-25
85652,10,2023-11-23
85653,2,2023-04-06
85654,8,2023-03-27
85655,2,2023-03-06
85656,10,2023-01-10
85657,7,2022-12-27
85658,10,2023-10-04
85659,10,2023-08-15
85660,2,2023-09-10
85661,10,2023-10-25
85662,4,2023-02-25
85663,3,2022-11-25
85664,10,2023-04-29
85665,5,2023-05-03
85666,3,2023-11-03
85667,2,2023-11-17
85668,7,2023-08-22
85669,7,2023-05-31
85670,4,2022-12-23
85671,5,2023-04-03
85672,6,2023-10-13
85673,8,2022-11-24
85674,8,2023-04-08
85675,8,2023-10-26
85676,8,2023-10-20
85677,9,2023-10-02
85678,10,2023-06-04
85679,4,2022-12-07
85680,8,2023-08-04
85681,10,2023-09-25
85682,4,2023-08-07
85683,4,2023-09-12
85684,5,2023-09-05
85685,7,2023-03-03
85686,6,2023-09-03
85687,3,2023-11-04
